;genre;filename;year;number;score;sentence1;sentence2;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
849;main-forums;answer-answer;2016;1360;3;['there', 'are', 'a', 'few', 'things', 'you', 'can', 'do', ':'];['there', 'are', 'a', 'few', 'things', 'i', 'think', 'you', 'should', 'do'];0.906413904;1;1;;0.736842105;0.631578947
850;main-forums;answer-answer;2016;1365;4;['it', 'depends', 'on', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['it', 'depends', 'on', 'what', 'and', 'where', 'you', 'are', 'going', 'to', 'do'];0.862910995;1;1;;0.962962963;0.444444444
851;main-forums;answer-answer;2016;1383;3;['there', 'are', 'a', 'few', 'possible', 'reasons'];['there', 'are', 'a', 'few', 'reasons', 'that', 'paint', 'wrinkles'];0.852035704;1;1;;0.714285714;0.714285714
852;main-forums;answer-answer;2016;1389;5;['there', 'are', 'three', 'options', ':'];['there', 'are', 'only', 'three', 'options', ':'];0.894427191;1;1;;0.909090909;0.727272727
853;main-forums;answer-answer;2016;1390;5;['so', 'think', 'it', 'in', 'this', 'way'];['think', 'of', 'it', 'this', 'way'];0.834809689;1;1;;0.727272727;0.545454545
854;main-forums;answer-answer;2016;1392;5;['maybe', 'this', 'could', 'work', 'for', 'you'];['maybe', 'this', 'can', 'work', 'for', 'you'];0.904534034;1;1;;0.833333333;0.333333333
855;main-forums;answer-answer;2016;1397;1;['it', 'depends', 'on', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['they', 'can', 'but', 'the', 'way', 'to', 'do', 'it', 'depends', 'on', 'what', 'you', 'have', 'available'];0.685437482;0.90097592;0.816496581;;0.733333333;0.4
856;main-forums;answer-answer;2016;1404;0;['microwave', 'would', 'be', 'your', 'best', 'bet'];['your', 'best', 'bet', 'is', 'research'];0.867454563;;;;0.545454545;0.545454545
857;main-forums;answer-answer;2016;1407;4;['in', 'the', 'us', 'it', 'will', 'depend', 'on', 'the', 'school'];['this', 'will', 'depend', 'on', 'the', 'university'];0.733555565;0.451700443;0.544314545;;0.666666667;0.4
858;main-forums;answer-answer;2016;1416;1;"['it', ""'s"", 'not', 'a', 'good', 'idea']";"['it', ""'s"", 'not', 'just', 'a', 'good', 'idea', 'it', ""'s"", 'an', 'excellent', 'idea']";0.881156837;0.986225366;0.992616235;;0.666666667;0.888888889
859;main-forums;answer-answer;2016;1437;4;['there', 'are', 'a', 'few', 'things', 'i', 'think', 'you', 'should', 'do'];['there', 'are', 'a', 'few', 'minimally-effective', 'things', 'you', 'can', 'do', 'at', 'the', 'personal', 'level'];0.831925782;0.973014043;0.968280226;;0.608695652;0.52173913
860;main-forums;answer-answer;2016;1440;3;"['i', ""'ve"", 'had', 'this', 'same', 'problem']";['i', 'had', 'this', 'same', 'situation'];0.891891892;0.990192096;0.993376946;;0.727272727;0.545454545
861;main-forums;answer-answer;2016;1445;5;['this', 'is', 'not', 'a', 'good', 'idea'];['not', 'a', 'good', 'idea'];0.955779009;0.904481886;0.866025404;;0.8;0.8
862;main-forums;answer-answer;2016;1449;5;['i', 'realized', 'there', 'is', 'already', 'an', 'accepted', 'answer', 'but', 'i', 'figure', 'i', 'would', 'add', 'my', '2', 'cents'];['i', 'know', 'this', 'is', 'an', 'old', 'question', 'but', 'i', 'feel', 'i', 'should', 'add', 'my', '2', 'cents'];0.821706912;0.874216235;0.894427191;;0.606060606;0.909090909
863;main-forums;answer-answer;2016;1452;0;['yes', 'there', 'is', 'a', 'reason', 'to', 'not', 'do', 'what', 'you', 'propose'];['yes', 'there', 'is', 'a', 'chemical', 'difference'];0.730087327;0.560757964;0.733454063;;0.470588235;0.470588235
864;main-forums;answer-answer;2016;1453;1;['yes', 'there', 'is', 'at', 'least', 'one', 'to', 'my', 'knowledge'];"['to', 'my', 'knowledge', 'there', ""'s"", 'no', 'time', 'requirement']";0.600755152;0.342534416;0.533456658;;0.470588235;0.235294118
865;main-forums;answer-answer;2016;1465;0;"['you', 'do', ""n't"", 'have', 'to', 'worry']";"['you', 'do', ""n't"", 'have', 'to', 'do', 'anything', 'to', 'season', 'it']";0.772365054;;;;0.625;0.375
866;main-forums;answer-answer;2016;1467;0;['there', 'is', 'no', 'test', 'that', 'can', 'tell', 'you', 'if', 'it', 'is', 'sealed', 'or', 'not'];['there', 'is', 'no', 'code', 'telling', 'you', 'that', 'you', 'can', 'not', 'do', 'this'];0.843111292;0.558088195;0.707106781;;0.615384615;0.538461538
867;main-forums;answer-answer;2016;1477;0;['yes', 'you', 'should', 'make', 'a', 'résumé'];['yes', 'you', 'should', 'talk', 'to', 'your', 'professor'];0.491379173;0.70357466;0.76150607;;0.461538462;0.153846154
868;main-forums;answer-answer;2016;1481;0;"['you', 'should', ""n't"", 'feel', 'any', 'obligation', 'at', 'all']";"['you', 'do', ""n't"", 'need', 'sauce', 'at', 'all']";0.669360487;0.711414795;0.853513071;;0.533333333;0.266666667
869;main-forums;answer-answer;2016;1482;4;"['i', ""'ve"", 'had', 'this', 'same', 'problem']";['i', 'had', 'this', 'problem', 'before'];0.774033063;0.859168874;0.816496581;;0.727272727;0.545454545
870;main-forums;answer-answer;2016;1490;5;['you', 'may', 'have', 'to', 'experiment', 'and', 'find', 'what', 'you', 'like'];['you', 'have', 'to', 'find', 'out', 'what', 'works', 'for', 'you'];0.732465139;;;;0.631578947;0.210526316
871;main-forums;answer-answer;2016;1511;1;['my', 'answer', 'to', 'your', 'question', 'is', 'probably', 'not'];['this', 'is', 'a', 'part', 'answer', 'to', 'your', 'question'];0.678498463;0.427443731;0.40824829;;0.625;0.375
872;main-forums;answer-answer;2016;1512;1;"['the', 'key', 'thing', 'to', 'realize', 'here', 'is', 'that', 'it', ""'s"", 'not', 'your', 'job', 'to', 'make', 'people', 'do', 'their', 'work']";"['it', 'really', 'is', ""n't"", 'your', 'problem', 'how', 'they', 'are', 'going', 'to', 'find', 'a', 'qualified', 'person', 'to', 'do', 'the', 'job']";0.793441372;0.57251448;0.655861778;;0.421052632;0.421052632
873;main-forums;answer-answer;2016;1537;4;['not', 'a', 'direct', 'answer', 'to', 'the', 'question', 'but', 'something', 'to', 'consider'];['not', 'a', 'real', 'answer', 'to', 'your', 'question', 'but', 'maybe', 'it', 'helps'];0.759685821;0.360344316;0.696993648;;0.636363636;0.454545455
874;main-forums;answer-answer;2016;1542;1;['there', 'are', 'two', 'possible', 'causes', 'for', 'this', ':'];['there', 'are', 'two', 'options', 'for', 'you', '-'];0.861056772;;;;0.533333333;0.4
875;main-forums;answer-answer;2016;1555;5;['i', 'agree', 'with', 'the', 'other', 'comments'];['i', 'agree', 'with', 'the', 'previous', 'comments'];0.75;1;1;;0.833333333;0.5
876;main-forums;answer-answer;2016;1557;3;['the', 'answer', 'to', 'both', 'questions', 'is', ':', 'yes'];['if', 'the', 'answer', 'to', 'any', 'of', 'these', 'questions', 'is', 'yes', 'a', 'phd', 'may', 'be', 'worthwhile', 'for', 'you'];0.680377314;0.758528174;0.845982251;;0.48;0.4
877;main-forums;answer-answer;2016;1558;5;"['it', 'rather', 'depends', 'on', 'which', 'country', 'you', ""'re"", 'in']";['that', 'depends', 'on', 'which', 'country', 'you', 'are', 'in'];0.820568908;0.751575557;0.735789359;;0.705882353;0.470588235
878;main-forums;answer-answer;2016;1568;5;['this', 'is', 'a', 'terrible', 'idea'];['this', 'is', 'a', 'bad', 'idea'];0.779728577;1;1;;0.8;0.6
879;main-news;MSRpar;2012test;4;1.4;['vivendi', 'shares', 'closed', '19', 'percent', 'at', '1580', 'euros', 'in', 'paris', 'after', 'falling', '36', 'percent', 'on', 'monday'];['in', 'new', 'york', 'vivendi', 'shares', 'were', '14', 'percent', 'down', 'at', '$', '1829'];0.609168227;0.727617926;0.776036274;;0.428571429;0.357142857
880;main-news;MSRpar;2012test;7;3.6;['bremer', 'said', 'one', 'initiative', 'is', 'to', 'launch', 'a', 'us', '$', '70', 'million', 'nationwide', 'program', 'in', 'the', 'next', 'two', 'weeks', 'to', 'clean', 'up', 'neighborhoods', 'and', 'build', 'community', 'projects'];['bremer', 'said', 'he', 'would', 'launch', 'a', '$', '70-million', 'program', 'in', 'the', 'next', 'two', 'weeks', 'to', 'clean', 'up', 'neighborhoods', 'across', 'iraq', 'and', 'build', 'community', 'projects', 'but', 'gave', 'no', 'details'];0.805015138;0.901818557;0.877689187;;0.727272727;0.509090909
881;main-news;MSRpar;2012test;18;3.5;['governor', 'gray', 'davis', 'estimated', 'yesterday', 'that', 'the', 'fires', 'could', 'cost', 'nearly', '$', '2', 'billion'];['state', 'officials', 'estimated', 'the', 'cost', 'at', 'nearly', '$', '2', 'billion'];0.731211857;0.64031967;0.687011397;;0.583333333;0.416666667
882;main-news;MSRpar;2012test;19;3.2;['the', 'american', 'express', 'corp', 'has', 'pledged', 'at', 'least', '$', '3', 'million', 'of', 'more', 'than', '$', '5', 'million', 'needed'];['the', 'city', 'had', 'requested', 'federal', 'funds', 'but', 'withdrew', 'that', 'request', 'when', 'american', 'express', 'pledged', 'at', 'least', '$', '3', 'million'];0.766390568;0.506996908;0.562253783;;0.594594595;0.486486486
883;main-news;MSRpar;2012test;25;4;['claudette', 'the', 'first', 'hurricane', 'of', 'the', 'atlantic', 'storm', 'season', 'hit', 'the', 'mid-texas', 'coast', 'july', '15', 'with', '85-mph', 'wind'];['claudette', 'the', 'first', 'hurricane', 'of', 'the', 'atlantic', 'storm', 'season', 'hit', 'the', 'mid-texas', 'coast', 'july', '15', 'classified', 'as', 'a', 'category', '1', 'hurricane', 'with', 'maximum', 'sustained', 'winds', 'of', '85', 'mph'];0.824757485;0.717171255;0.753166619;;0.695652174;0.47826087
884;main-news;MSRpar;2012test;28;2;['results', 'from', 'no', '2', 'us', 'soft', 'drink', 'maker', 'pepsico', 'inc', '(', 'nyse', ':', 'pep', '-', 'news', '-', 'people', ')', 'were', 'likely', 'to', 'be', 'in', 'the', 'spotlight'];['wall', 'street', 'was', 'also', 'waiting', 'for', 'aluminum', 'maker', 'alcoa', 'inc', '(', 'nyse', ':', 'pep', '-', 'news', '-', 'people', ')', 'to', 'report', 'earnings', 'after', 'the', 'close'];0.690326669;0.927547031;0.83653377;;0.509803922;0.31372549
885;main-news;MSRpar;2012test;30;3.6;"['taylor', ""'s"", 'aides', 'warn', 'an', 'abrupt', 'departure', 'could', 'trigger', 'more', 'chaos', 'a', 'view', 'shared', 'by', 'many', 'in', 'liberia', 'and', 'in', 'private', 'even', 'by', 'mediators']";['his', 'aides', 'warn', 'an', 'abrupt', 'departure', 'could', 'trigger', 'more', 'bloodshed', 'a', 'view', 'shared', 'by', 'many', 'in', 'liberia'];0.891051633;0.745041644;0.858458172;;0.829268293;0.780487805
886;main-news;MSRpar;2012test;31;4.2;['but', 'odette', 'is', 'the', 'first', 'to', 'form', 'over', 'the', 'caribbean', 'sea', 'in', 'december', 'the', 'center', 'said'];['it', 'is', 'the', 'first', 'named', 'storm', 'to', 'develop', 'in', 'the', 'caribbean', 'in', 'december'];0.755430977;0.810358263;0.757336899;;0.620689655;0.413793103
887;main-news;MSRpar;2012test;34;4;['the', 'afl-cio', 'is', 'waiting', 'until', 'october', 'to', 'decide', 'if', 'it', 'will', 'endorse', 'a', 'candidate'];['the', 'afl-cio', 'announced', 'wednesday', 'that', 'it', 'will', 'decide', 'in', 'october', 'whether', 'to', 'endorse', 'a', 'candidate', 'before', 'the', 'primaries'];0.810536266;;0.899703633;;0.625;0.5
888;main-news;MSRpar;2012test;43;3.25;['it', 'was', 'developed', 'with', 'consultation', 'from', 'more', 'than', '300', 'leaders', 'in', 'academia', 'industry', 'government', 'and', 'the', 'public'];['the', 'plan', 'called', 'the', 'nih', 'roadmap', 'was', 'developed', 'over', '14', 'months', 'with', 'help', 'from', 'more', 'than', '300', 'consultants', 'in', 'industry', 'and', 'academia'];0.704206443;0.656075093;0.693916619;;0.615384615;0.358974359
889;main-news;MSRpar;2012test;48;3.4;['local', 'police', 'authorities', 'are', 'treating', 'the', 'explosion', 'as', 'a', 'criminal', 'matter', 'and', 'nothing', 'has', 'been', 'ruled', 'out'];['acting', 'new', 'haven', 'police', 'chief', 'francisco', 'ortiz', 'said', 'police', 'were', 'treating', 'the', 'explosion', 'as', 'a', 'criminal', 'matter'];0.819023096;0.871528085;0.924047932;;0.470588235;0.705882353
890;main-news;MSRpar;2012test;54;3.667;"['chiron', 'already', 'has', 'nearly', '20', 'percent', 'acceptances', 'from', 'powderject', ""'s"", 'shareholders']";['chiron', 'has', 'acceptances', 'from', 'holders', 'of', 'nearly', '20', 'percent', 'of', 'powderject', 'shares'];0.841764793;0.943343885;0.907296967;;0.695652174;0.52173913
891;main-news;MSRpar;2012test;70;3.75;['we', 'believe', 'we', 'are', 'fully', 'prepared', 'to', 'roll', 'out', 'the', '[', 'touch-screen', ']', 'machines', 'for', 'the', '2004', 'presidential', 'primary', 'said', 'gilles', 'w', 'burger', 'state', 'board', 'of', 'elections', 'chairman'];['we', 'believe', 'we', 'are', 'fully', 'prepared', 'to', 'roll', 'out', 'the', 'revised', 'diebold', 'machines', 'said', 'gilles', 'w', 'burger', 'chairman', 'of', 'the', 'maryland', 'state', 'board', 'of', 'elections'];0.924989998;0.855587068;0.849427739;;0.79245283;0.603773585
892;main-news;MSRpar;2012test;83;1.2;['analysts', 'expected', 'earnings', 'of', '27', 'cents', 'a', 'share', 'on', 'revenue', 'of', '$', '177', 'billion', 'thomson', 'first', 'call', 'says'];['hewlett-packard', 'is', 'putting', 'in', 'for', 'a', 'second-quarter', 'profit', 'of', '$', '659', 'million', 'or', '29', 'cents', 'a', 'share', 'on', 'revenue', 'of', '$', '18', 'billion'];0.773080778;0.678727958;0.692963105;;0.43902439;0.43902439
893;main-news;MSRpar;2012test;85;3.8;['another', 'was', 'in', 'serious', 'condition', 'at', 'northwest', 'medical', 'center', 'in', 'springdale'];['at', 'northwest', 'medical', 'center', 'of', 'washington', 'county', 'in', 'springdale', 'one', 'child', 'is', 'in', 'serious', 'condition'];0.8786223;0.661715291;0.657101351;;0.692307692;0.923076923
894;main-news;MSRpar;2012test;87;3.4;"['sean', 'harrigan', 'president', 'of', 'the', 'california', 'public', 'employees', ""'"", 'retirement', 'system', 'also', 'suggested', 'paring', 'down', 'the', 'nyse', ""'s"", '27-member', 'board', 'changing', 'its', 'composition', 'and', 'making', 'it', 'more', 'accountable']";"['sean', 'harrigan', 'president', 'of', 'the', 'california', 'public', 'employees', ""'"", 'retirement', 'system', 'also', 'suggested', 'paring', 'the', 'nyse', ""'s"", '27-member', 'board', 'and', 'allotting', 'more', 'seats', 'to', 'investors', 'outside', 'the', 'securities', 'industry']";0.789344187;0.87593845;0.892831397;;0.736842105;0.421052632
895;main-news;MSRpar;2012test;91;3.2;['the', 'swedish', 'central', 'bank', 'was', 'also', 'meeting', 'on', 'wednesday', 'and', 'widely', 'expected', 'to', 'announce', 'a', 'cut', 'on', 'thursday'];['the', 'swedish', 'central', 'bank', 'also', 'meeting', 'on', 'wednesday', 'is', 'widely', 'expected', 'to', 'announce', 'a', 'cut', 'on', 'thursday', 'of', 'as', 'much', 'as', 'half', 'a', 'percentage', 'point'];0.946349189;0.960797672;0.971321591;;0.744186047;0.930232558
896;main-news;MSRpar;2012test;94;3.6;['his', '1996', 'chevrolet', 'tahoe', 'was', 'found', 'abandoned', 'in', 'a', 'virginia', 'beach', 'va', 'parking', 'lot', 'june', '25'];['his', 'sport', 'utility', 'vehicle', 'was', 'found', 'june', '25', 'abandoned', 'without', 'its', 'license', 'plates', 'in', 'virginia', 'beach', 'va'];0.80419933;0.931234996;0.874640837;;0.606060606;0.666666667
897;main-news;MSRpar;2012test;96;3;['heatley', 'was', 'sixth', 'in', 'the', 'league', 'in', 'goals', 'last', 'season', 'with', '41', 'and', 'ninth', 'in', 'points', 'with', '89'];['heatley', 'led', 'atlanta', 'in', 'scoring', 'last', 'season', 'with', 'a', 'team-record', '41', 'goals', 'and', '48', 'assists'];0.714941221;0.863028221;0.772161032;;0.666666667;0.424242424
898;main-news;MSRpar;2012test;99;1.6;"['tony', ""'s"", 'not', 'feeling', 'well', 'spurs', 'coach', 'gregg', 'popovich', 'said']";"['we', ""'re"", 'thrilled', 'to', 'be', 'up', '3-2', ""''"", 'coach', 'gregg', 'popovich', 'said', 'wednesday']";0.609603024;0;0;0;0.347826087;0.173913043
899;main-news;MSRpar;2012test;100;3.2;['electronic', 'data', 'systems', 'corp', 'thursday', 'said', 'the', 'securities', 'and', 'exchange', 'commission', 'has', 'asked', 'the', 'company', 'for', 'documents', 'related', 'to', 'its', 'large', 'contract', 'with', 'the', 'us', 'navy'];['in', 'a', 'regulatory', 'filing', 'eds', 'said', 'the', 'sec', 'had', 'asked', 'for', 'information', 'related', 'to', 'its', 'troubled', 'it', 'outsourcing', 'contract', 'with', 'the', 'us', 'navy'];0.759283346;0.853519356;0.865149256;;0.530612245;0.408163265
900;main-news;MSRpar;2012test;105;3.8;['as', 'well', 'as', 'the', 'dolphin', 'scheme', 'the', 'chaos', 'has', 'allowed', 'foreign', 'companies', 'to', 'engage', 'in', 'damaging', 'logging', 'and', 'fishing', 'operations', 'without', 'proper', 'monitoring', 'or', 'export', 'controls'];['internal', 'chaos', 'has', 'allowed', 'foreign', 'companies', 'to', 'set', 'up', 'damaging', 'commercial', 'logging', 'and', 'fishing', 'operations', 'without', 'proper', 'monitoring', 'or', 'export', 'controls'];0.840741487;0.874329142;0.906484815;;0.723404255;0.595744681
901;main-news;MSRpar;2012test;108;4.2;['the', 'next', 'court', 'session', 'will', 'be', 'when', 'the', 'three-judge', 'tribunal', 'announces', 'its', 'verdict', 'in', 'mid-february'];"['the', 'court', ""'s"", 'three-judge', 'tribunal', 'was', 'expected', 'to', 'give', 'its', 'verdict', 'next', 'february']";0.836777583;0;0.780004632;;0.571428571;0.571428571
902;main-news;MSRpar;2012test;110;3;['the', 'consensus', 'among', 'wall', 'street', 'analysts', 'was', 'for', 'a', 'loss', 'of', '28', 'cents', 'a', 'share'];['analysts', 'surveyed', 'by', 'first', 'call', 'were', 'expecting', 'sales', 'of', '$', '723', 'million', 'and', 'a', 'loss', 'of', '28', 'cents', 'a', 'share'];0.780895547;0.791267448;0.740530065;;0.457142857;0.571428571
903;main-news;MSRpar;2012test;127;4;['the', 'civilian', 'unemployment', 'rate', 'improved', 'marginally', 'last', 'month', '--', 'slipping', 'to', '61', 'percent', '--', 'even', 'as', 'companies', 'slashed', 'payrolls', 'by', '93000'];"['the', 'civilian', 'unemployment', 'rate', 'improved', 'marginally', 'last', 'month', '_', 'sliding', 'down', 'to', '61', 'percent', '_', 'as', 'companies', 'slashed', 'payrolls', 'by', '93000', 'amid', 'continuing', 'mixed', 'signals', 'about', 'the', 'nation', ""'s"", 'economic', 'health']";0.882566995;0.965883319;0.969767889;;0.653846154;0.576923077
904;main-news;MSRpar;2012test;128;4.75;['moffitt', 'said', 'the', 'results', 'need', 'to', 'be', 'replicated', 'in', 'another', 'study', 'before', 'testing', 'of', 'individuals', 'for', 'presence', 'of', 'the', 'long', 'or', 'short', 'versions', 'of', 'the', 'gene', 'will', 'be', 'pursued'];['professor', 'moffitt', 'said', 'the', 'results', 'needed', 'to', 'be', 'replicated', 'before', 'pursuing', 'testing', 'of', 'individuals', 'for', 'the', 'presence', 'of', 'the', 'long', 'or', 'short', 'versions', 'of', 'the', 'gene'];0.922226537;0.971526926;0.977197791;;0.836363636;0.581818182
905;main-news;MSRpar;2012test;131;3.533;['the', 'compensation', 'committee', 'will', 'prohibit', 'securities', 'industry', 'directors', 'from', 'sitting', 'on', 'it'];['the', 'exchange', 'also', 'said', 'its', 'five-person', 'compensation', 'committee', 'will', 'consist', 'only', 'of', 'directors', 'from', 'outside', 'the', 'securities', 'industry'];0.759077848;0.841412411;0.824957911;;0.533333333;0.466666667
906;main-news;MSRpar;2012test;134;1.25;['q', ':', 'can', 'i', 'buy', 'coverage', 'for', 'prescription', 'drugs', 'right', 'away'];['congress', 'has', 'added', 'a', 'new', 'benefit', '-', 'an', 'option', 'to', 'buy', 'insurance', 'coverage', 'for', 'prescription', 'drugs'];0.645291293;0.694986974;0.736515605;;0.37037037;0.296296296
